airport,category,number,percentage,year
BOS,large,97341,0.01911751968933073,1991
ATL,large,180952,0.03553850302363623,1991
PHL,large,81637,0.016033294859081917,1991
EWR,large,107257,0.0210649963460263,1991
CLT,large,113738,0.02233784792045591,1991
JFK,large,42539,0.008354549162885526,1991
LGA,large,110397,0.021681684194152975,1991
MCO,large,77873,0.015294055030945356,1991
IAD,large,76574,0.015038934803328621,1991
RDU,large,51384,0.010091684200044896,1991
DCA,large,89624,0.017601920923727695,1991
BWI,large,58243,0.01143877399313434,1991
MIA,large,72308,0.014201103478453339,1991
TPA,large,54158,0.010636490598358079,1991
HNL,large,44281,0.008696673440413126,1991
SEA,large,120414,0.02285767436916167,1992
SFO,large,146683,0.02784420623425633,1992
LAX,large,170818,0.03242565001072515,1992
PHX,large,122696,0.023290856664496325,1992
DFW,large,244569,0.04642548676060509,1992
SLC,large,60223,0.011431874396116926,1992
LAS,large,76175,0.014459974297597376,1992
SAN,large,63903,0.012130433049417329,1992
IAH,large,88604,0.016819318183975293,1992
MSP,large,111956,0.021252128420896774,1992
ORD,large,334414,0.06348037866434826,1992
STL,large,164576,0.031240757860208544,1992
BNA,large,63494,0.012052794329526061,1992
DTW,large,120883,0.022946702632313274,1992
CVG,large,67784,0.01286714667263985,1992
HOU,large,56096,0.010648463645527042,1992
PIT,large,125525,0.02382787362922101,1992
BOS,large,120727,0.02291708981983641,1992
ATL,large,190609,0.03618249085514589,1992
PHL,large,91083,0.017289896146348037,1992
EWR,large,111119,0.021093244292415134,1992
CLT,large,113572,0.021558886786041735,1992
JFK,large,50065,0.009503624722142601,1992
LGA,large,121903,0.02314032486773893,1992
MCO,large,84793,0.01609589236122316,1992
RDU,large,50357,0.00955905383267622,1992
DCA,large,93196,0.017690997894832753,1992
MIA,large,69276,0.013150366648380122,1992
TPA,large,53965,0.010243945034064226,1992
HNL,large,47380,0.008993942661242713,1992
SEA,large,114560,0.021348249279571126,1993
SFO,large,125870,0.023455867116093033,1993
LAX,large,165173,0.030779978860462655,1993
PHX,large,121214,0.022588221789227782,1993
DFW,large,308003,0.057396340981631856,1993
SLC,large,66677,0.012425255038529714,1993
LAS,large,82757,0.015421762095229292,1993
SAN,large,62345,0.011617987092657663,1993
IAH,large,94696,0.017646594044852193,1993
MCI,large,52824,0.00984374930118772,1993
MSP,large,117550,0.021905435604168872,1993
ORD,large,334792,0.06238846956010978,1993
STL,large,168653,0.03142847665631555,1993
BNA,large,60062,0.011192550176585204,1993
DTW,large,125885,0.023458662365213087,1993
CVG,large,67202,0.012523088757731659,1993
HOU,large,56009,0.010437273864346187,1993
PIT,large,114730,0.021379928769598423,1993
BOS,large,126568,0.023585939375146286,1993
ATL,large,235321,0.04385205454537323,1993
PHL,large,95608,0.017816545191351573,1993
EWR,large,111124,0.020707950881137062,1993
CLT,large,108571,0.020232199480903604,1993
JFK,large,51010,0.009505710507602332,1993
LGA,large,123471,0.023008813606825478,1993
MCO,large,79425,0.01480084409069428,1993
DCA,large,96135,0.017914751610436194,1993
MIA,large,73180,0.013637088707044475,1993
TPA,large,55483,0.010339253795202905,1993
HNL,large,44899,0.00836692601609169,1993
SEA,large,113874,0.020153177885411783,1994
PDX,large,67512,0.011948129910250982,1994
SFO,large,109354,0.01935323791630504,1994
LAX,large,172664,0.030557706819877586,1994
FLL,large,43400,0.007680839526378905,1994
PHX,large,130189,0.02304057182257473,1994
DFW,large,325435,0.05759479288633915,1994
SLC,large,70227,0.012428624825322842,1994
LAS,large,94147,0.01666193545829481,1994
SAN,large,67659,0.011974145657033879,1994
IAH,large,100715,0.017824326103669387,1994
MCI,large,56443,0.00998916187528582,1994
MSP,large,119967,0.021231504042882446,1994
ORD,large,332818,0.05890142049516992,1994
STL,large,190019,0.03362915774108279,1994
CLE,large,68703,0.012158910552553224,1994
DTW,large,135746,0.02402403784211592,1994
CVG,large,67016,0.011860348887092366,1994
HOU,large,54148,0.009582997665307949,1994
PIT,large,122221,0.02163041216022019,1994
BOS,large,126285,0.022349650220939172,1994
ATL,large,278955,0.04936886152260432,1994
PHL,large,94045,0.016643883715629127,1994
EWR,large,115690,0.020474569696008655,1994
CLT,large,119062,0.021071339071191825,1994
JFK,large,58355,0.010327543561332742,1994
LGA,large,122141,0.021616253930678477,1994
MCO,large,81656,0.014451304893225712,1994
DCA,large,96518,0.01708154998633731,1994
BWI,large,67971,0.012029362752246557,1994
MIA,large,74877,0.013251571917434868,1994
TPA,large,63100,0.011167303551025552,1994
HNL,large,47480,0.00840290923300623,1994
SEA,large,127689,0.02102710704987493,1995
PDX,large,77698,0.012794870063679584,1995
SFO,large,116875,0.019246318292524277,1995
LAX,large,199869,0.032913303878575696,1995
PHX,large,146815,0.024176669263032743,1995
DFW,large,331101,0.05452385226073224,1995
SLC,large,74399,0.012251609280389422,1995
LAS,large,109619,0.018051440983171924,1995
SAN,large,71104,0.01170900719462371,1995
IAH,large,143315,0.023600308929138968,1995
MCI,large,57860,0.009528059691169665,1995
MSP,large,126524,0.020835261395878858,1995
ORD,large,332618,0.05477366329687992,1995
STL,large,206568,0.034016457557648386,1995
CLE,large,87128,0.014347749477570526,1995
DTW,large,141186,0.02324971717175044,1995
CVG,large,74370,0.01224683372333716,1995
PIT,large,126147,0.020773179154199444,1995
BOS,large,128316,0.02113035788683247,1995
ATL,large,301405,0.04963368183921523,1995
PHL,large,101924,0.01678427162051118,1995
EWR,large,137134,0.02258245657948256,1995
CLT,large,117861,0.01940868723230121,1995
JFK,large,59726,0.009835342086325603,1995
LGA,large,122148,0.020114646304130526,1995
MCO,large,82095,0.013518943317431278,1995
DCA,large,94783,0.015608331864986768,1995
BWI,large,64995,0.010703011400407405,1995
MIA,large,81764,0.013464436097283037,1995
TPA,large,59145,0.009739666270899238,1995
HNL,large,48347,0.007961512303646385,1995
SEA,large,133827,0.021573736421806874,1996
PDX,large,84027,0.013545669784984839,1996
SFO,large,124879,0.02013126372569676,1996
LAX,large,210093,0.03386828521947493,1996
PHX,large,163219,0.02631190779910553,1996
DFW,large,324609,0.052328969536388825,1996
SLC,large,77993,0.012572951831438972,1996
LAS,large,117112,0.018879175501435783,1996
SAN,large,72065,0.011617321730573893,1996
IAH,large,149096,0.024035193238626865,1996
MCI,large,57462,0.009263228214559592,1996
MSP,large,130432,0.021026441517549628,1996
ORD,large,330608,0.053296045274426884,1996
STL,large,207748,0.03349025678045189,1996
CLE,large,104948,0.016918263803236924,1996
DTW,large,146447,0.023608158127764584,1996
CVG,large,83144,0.013403324748030746,1996
PIT,large,130747,0.021077221457119887,1996
BOS,large,112621,0.018155198648705507,1996
ATL,large,300323,0.04841391679860047,1996
PHL,large,109579,0.017664809517998425,1996
EWR,large,148369,0.023917996362221854,1996
CLT,large,117604,0.01895848893085981,1996
JFK,large,64046,0.010324609554656706,1996
LGA,large,107652,0.01735416525275433,1996
MCO,large,93404,0.015057299922604924,1996
DCA,large,91180,0.014698777428623152,1996
BWI,large,63177,0.010184521403905735,1996
MIA,large,73041,0.011774658940163015,1996
TPA,large,60893,0.00981632654048201,1996
HNL,large,46844,0.00755154123564842,1996
SEA,large,132722,0.021379766720491147,1997
PDX,large,84400,0.013595728750391441,1997
SFO,large,128810,0.02074959502770049,1997
LAX,large,204304,0.03291068443862527,1997
FLL,large,45723,0.0073653732897410885,1997
PHX,large,156431,0.02519897445678298,1997
DFW,large,317323,0.05111655727796757,1997
SLC,large,77276,0.01244814614828494,1997
LAS,large,117061,0.018856985820492566,1997
SAN,large,75036,0.012087311641165548,1997
IAH,large,152859,0.024623572287394375,1997
MCI,large,62704,0.010100788810006457,1997
MSP,large,149127,0.0240223962246401,1997
ORD,large,337387,0.05434860350602271,1997
STL,large,211046,0.033996731870321234,1997
CLE,large,109523,0.01764271326930239,1997
DTW,large,166572,0.026832556035665915,1997
CVG,large,82090,0.013223618164924567,1997
PIT,large,121842,0.01962714197162552,1997
BOS,large,110882,0.01786163027607706,1997
ATL,large,311511,0.05018032060145958,1997
PHL,large,114523,0.01844814743697961,1997
EWR,large,154449,0.02487970035271573,1997
CLT,large,117216,0.01888195427969056,1997
JFK,large,64117,0.010328404505792038,1997
LGA,large,106942,0.017226948151947412,1997
MCO,large,102963,0.016585983641309882,1997
DCA,large,93882,0.015123154105974517,1997
BWI,large,65496,0.010550543249237414,1997
MIA,large,65798,0.01059919147296512,1997
TPA,large,58749,0.009463690383373777,1997
HNL,large,43704,0.007040138972833027,1997
SEA,large,130443,0.02086358609030283,1998
PDX,large,76746,0.012275068636004853,1998
SFO,large,126458,0.02022620891736249,1998
LAX,large,209859,0.033565705429381885,1998
FLL,large,46453,0.00742988251307343,1998
PHX,large,149441,0.02390220378955517,1998
DFW,large,317097,0.05071778906094429,1998
SLC,large,74189,0.011866091614371615,1998
LAS,large,118496,0.018952734124150196,1998
SAN,large,77541,0.012402224182425824,1998
IAH,large,164346,0.026286170354843947,1998
MCI,large,62688,0.010026574709481565,1998
MSP,large,162849,0.026046734061772006,1998
ORD,large,328824,0.05259345332871628,1998
STL,large,205544,0.03287554670887058,1998
CLE,large,108252,0.017314266932280473,1998
DTW,large,182221,0.029145170848271444,1998
CVG,large,80815,0.012925881111963258,1998
PIT,large,111893,0.01789662334048017,1998
BOS,large,113285,0.01811926550477953,1998
ATL,large,328696,0.05257298048602209,1998
PHL,large,112730,0.01803049653841017,1998
EWR,large,147535,0.02359735036631194,1998
CLT,large,114389,0.01829584377301695,1998
JFK,large,87345,0.013970315977534254,1998
LGA,large,106616,0.017052598411595305,1998
MCO,large,102754,0.01643489436093142,1998
DCA,large,94371,0.015094083108545252,1998
BWI,large,72308,0.01156523679321709,1998
MIA,large,78310,0.012525221182674537,1998
TPA,large,61569,0.009847597279990915,1998
HNL,large,43166,0.006904146310449867,1998
SEA,large,139367,0.021287960808657483,1999
PDX,large,80190,0.012248822011281319,1999
SFO,large,126478,0.0193191982833625,1999
LAX,large,229068,0.03498956429081169,1999
FLL,large,51732,0.007901933661149834,1999
PHX,large,157694,0.02408736423802215,1999
DFW,large,333483,0.05093869448544866,1999
SLC,large,71931,0.010987280410194245,1999
LAS,large,124837,0.019068539636143234,1999
SAN,large,81302,0.012418677231091082,1999
IAH,large,170009,0.025968449698415337,1999
MCI,large,66526,0.010161680173618919,1999
MSP,large,181137,0.027668223876511588,1999
ORD,large,335664,0.05127183678257554,1999
STL,large,205096,0.03132790122491275,1999
CLE,large,113622,0.017355476425561865,1999
DTW,large,199177,0.030423788773425355,1999
CVG,large,80488,0.012294340766230339,1999
PIT,large,104301,0.015931716979656476,1999
BOS,large,120130,0.018349557154448495,1999
ATL,large,356020,0.054381164889093093,1999
MDW,large,74801,0.011425665734703255,1999
PHL,large,115020,0.0175690174303227,1999
EWR,large,147597,0.022545072732249517,1999
CLT,large,109617,0.01674372268874703,1999
JFK,large,86899,0.013273604987633563,1999
LGA,large,111589,0.017044940758409666,1999
MCO,large,106173,0.01621766029933622,1999
IAD,large,73570,0.01123763356241385,1999
DCA,large,92376,0.014110203044196572,1999
BWI,large,81789,0.012493065263507767,1999
MIA,large,76513,0.01168716945441037,1999
TPA,large,66980,0.01023102753854125,1999
HNL,large,43052,0.006576085362634785,1999
SEA,large,138605,0.020303974396234905,2000
PDX,large,77718,0.01138475727518188,2000
SFO,large,121431,0.017788188845346133,2000
LAX,large,232417,0.034046310142128555,2000
SJC,large,58379,0.008551825123753094,2000
FLL,large,59514,0.00871808904597615,2000
PHX,large,166035,0.024322141256656417,2000
DFW,large,333690,0.04888159313357834,2000
SLC,large,70557,0.01033575644078602,2000
LAS,large,137897,0.020200260865896647,2000
SAN,large,79137,0.01159262379997,2000
IAH,large,180756,0.026478591652291307,2000
MCI,large,70430,0.010317152460061502,2000
MSP,large,191682,0.02807911994674867,2000
ORD,large,333734,0.04888803860721518,2000
STL,large,189174,0.027711727949448737,2000
CLE,large,119966,0.01757358387084677,2000
DTW,large,199754,0.029261571383034576,2000
CVG,large,140214,0.020539673648091204,2000
PIT,large,110265,0.01615250342196055,2000
BOS,large,132575,0.0194206515319133,2000
ATL,large,356878,0.05227835774019351,2000
MDW,large,83257,0.012196154513237831,2000
PHL,large,124531,0.018242301760669016,2000
EWR,large,145343,0.021291010790894772,2000
CLT,large,122634,0.017964413954098854,2000
JFK,large,92550,0.013557467842946074,2000
LGA,large,125138,0.01833121999924998,2000
MCO,large,119366,0.017485691048526212,2000
IAD,large,68636,0.010054352921323033,2000
DCA,large,96664,0.0141601196279907,2000
BWI,large,89472,0.01310657766444161,2000
MIA,large,77327,0.011327480452636316,2000
TPA,large,71645,0.010495135425260631,2000
HNL,large,44523,0.006522086880297007,2000
SEA,large,131314,0.01976273996451815,2001
PDX,large,72309,0.010882495119289208,2001
SFO,large,110866,0.016685318617255352,2001
LAX,large,218900,0.03294442160190858,2001
SJC,large,61489,0.009254086522977416,2001
FLL,large,63054,0.009489618819948578,2001
PHX,large,163481,0.024603869291464672,2001
DFW,large,316379,0.04761499845587133,2001
SLC,large,67320,0.010131651266516608,2001
LAS,large,136143,0.020489503838047693,2001
SAN,large,77617,0.011681348430677653,2001
IAH,large,174825,0.026311139819797474,2001
MCI,large,73635,0.01108205794726605,2001
MSP,large,182529,0.027470590820350714,2001
ORD,large,339225,0.05105331849203946,2001
STL,large,178623,0.02688273832707956,2001
CLE,large,105043,0.015808957872678314,2001
DTW,large,194457,0.029265753272920678,2001
CVG,large,130900,0.01970043301822674,2001
PIT,large,116108,0.017474238937206035,2001
BOS,large,131857,0.019844461394074277,2001
ATL,large,352158,0.052999733314229885,2001
MDW,large,85087,0.012805582461587918,2001
PHL,large,122289,0.018404478635339415,2001
EWR,large,150621,0.022668440959803894,2001
CLT,large,121739,0.018321703706691405,2001
JFK,large,77990,0.011737484882288032,2001
LGA,large,129920,0.01955294314536301,2001
MCO,large,114601,0.017247435632710483,2001
DCA,large,80143,0.012061511102977429,2001
BWI,large,97975,0.014745224789616231,2001
MIA,large,71552,0.01076856671749549,2001
TPA,large,72397,0.01089573910787289,2001
HNL,large,40348,0.006072368765618124,2001
SEA,large,132058,0.01945239342744844,2002
PDX,large,71913,0.010592921053992184,2002
SFO,large,104021,0.01532249024456386,2002
LAX,large,198273,0.029205988293329332,2002
FLL,large,65951,0.009714707166045618,2002
PHX,large,168451,0.024813151230876716,2002
DFW,large,309259,0.045554436224835126,2002
SLC,large,76937,0.01133296576600888,2002
LAS,large,134440,0.019803266537325784,2002
SAN,large,76186,0.011222342044128995,2002
OAK,large,56724,0.008355552596424188,2002
IAH,large,169406,0.024953824538992947,2002
MCI,large,72826,0.010727407682589167,2002
MSP,large,182475,0.02687891298273224,2002
ORD,large,348182,0.05128786781835143,2002
STL,large,163799,0.024127902823173356,2002
DTW,large,191519,0.02821111130587695,2002
CVG,large,180941,0.02665295187838638,2002
PIT,large,115199,0.016969030808043684,2002
BOS,large,124105,0.018280901469910862,2002
ATL,large,353330,0.05204617796513924,2002
MDW,large,95323,0.01404125837650629,2002
PHL,large,126165,0.01858434337014064,2002
EWR,large,143023,0.02106755868765208,2002
CLT,large,127225,0.01874048337705499,2002
JFK,large,75899,0.011180066400747469,2002
LGA,large,124377,0.01832096758489266,2002
MCO,large,106833,0.015736703168566835,2002
DCA,large,82864,0.012206024087689407,2002
BWI,large,95432,0.014057314282877672,2002
MIA,large,67455,0.009936249213592017,2002
TPA,large,72773,0.010719600682243449,2002
HNL,large,39430,0.005808113653427221,2002
SEA,large,137659,0.017117695393831716,2003
PDX,large,80756,0.010041890535484595,2003
SFO,large,114465,0.014233555403242414,2003
LAX,large,215750,0.026828197075521344,2003
FLL,large,74249,0.009232754598657633,2003
PHX,large,193889,0.02410981368609853,2003
DFW,large,325415,0.04046487949631879,2003
SLC,large,116354,0.014468449791542111,2003
LAS,large,139223,0.017312176507278367,2003
SAN,large,83553,0.010389693396296801,2003
OAK,large,63407,0.007884567749560055,2003
IAH,large,177611,0.022085668184382023,2003
MSP,large,200060,0.024877168514154346,2003
ORD,large,382747,0.047594029877471924,2003
STL,large,164166,0.020413802090846058,2003
DTW,large,207012,0.02574163955039548,2003
CVG,large,203570,0.02531363188256723,2003
PIT,large,144504,0.017968861136505847,2003
BOS,large,130119,0.016180107417241074,2003
ATL,large,371502,0.04619573056755657,2003
MDW,large,104314,0.01297129339390931,2003
PHL,large,157021,0.019525331786769115,2003
EWR,large,150445,0.01870761580081951,2003
CLT,large,163725,0.020358964385583926,2003
JFK,large,75813,0.009427235712104286,2003
LGA,large,159286,0.019806981225360336,2003
MCO,large,119011,0.014798843857033004,2003
IAD,large,104804,0.0130322241775339,2003
DCA,large,115006,0.014300827962305482,2003
BWI,large,102281,0.012718492816136262,2003
MIA,large,74531,0.009267820886376274,2003
TPA,large,83448,0.010376636799805817,2003
HNL,large,41677,0.005182474018616468,2003
SEA,large,139673,0.016545804845434442,2004
SFO,large,121883,0.014438383452607777,2004
LAX,large,226683,0.02685309744744951,2004
FLL,large,82299,0.009749222777304197,2004
PHX,large,194907,0.023088880349166202,2004
DFW,large,341301,0.04043086165222785,2004
SLC,large,126422,0.01497607798335765,2004
LAS,large,158390,0.01876303959582998,2004
SAN,large,86782,0.010280283491415604,2004
OAK,large,68612,0.008127846914256498,2004
IAH,large,190831,0.022606033266695066,2004
MSP,large,214213,0.025375888635277025,2004
ORD,large,409332,0.048489882718860275,2004
STL,large,118625,0.014052437477462792,2004
DTW,large,218388,0.025870463357876874,2004
CVG,large,211253,0.025025244041529587,2004
PIT,large,131056,0.015525026310190633,2004
BOS,large,141830,0.01680132524702675,2004
ATL,large,397912,0.04713705796865901,2004
MDW,large,110297,0.013065894174513919,2004
PHL,large,175005,0.020731269300260282,2004
EWR,large,161414,0.019121265694307096,2004
CLT,large,171656,0.02033454337307779,2004
JFK,large,89068,0.01055108536347866,2004
LGA,large,170941,0.02024984374992596,2004
MCO,large,128720,0.015248301387557518,2004
IAD,large,166882,0.019769010504648646,2004
DCA,large,121932,0.014444188042166434,2004
BWI,large,108340,0.012834065975201845,2004
MIA,large,76185,0.009024952153597495,2004
TPA,large,86781,0.010280165030404203,2004
HNL,large,44388,0.0052582473740747605,2004
SEA,large,132873,0.015650939282511274,2005
PDX,large,81909,0.009647955458905993,2005
SFO,large,119439,0.014068565750482522,2005
LAX,large,224205,0.026408817757072094,2005
FLL,large,92540,0.010900167236410657,2005
PHX,large,200293,0.023592254120190188,2005
DFW,large,296845,0.03496498966168491,2005
SLC,large,146909,0.017304221618044666,2005
LAS,large,168612,0.019860589994225998,2005
SAN,large,90964,0.01071453222922908,2005
OAK,large,69608,0.008199036535466534,2005
IAH,large,206804,0.0243591764119156,2005
MSP,large,209643,0.024693578560004748,2005
ORD,large,396488,0.04670181010622421,2005
STL,large,121615,0.014324873983748456,2005
DTW,large,217696,0.025642131042766962,2005
CVG,large,204216,0.02405433923007174,2005
BOS,large,141137,0.016624345183113152,2005
ATL,large,401080,0.047242695863189826,2005
MDW,large,87154,0.010265757243593413,2005
PHL,large,200757,0.023646908081695422,2005
EWR,large,159667,0.018806969982018376,2005
CLT,large,197111,0.02321745044452281,2005
JFK,large,97648,0.011501831967808816,2005
LGA,large,170146,0.02004127787558167,2005
MCO,large,143133,0.01685945144855378,2005
IAD,large,185257,0.0218211830745162,2005
DCA,large,125955,0.014836076985758638,2005
BWI,large,109163,0.012858168965077767,2005
MIA,large,75930,0.008943696760975376,2005
TPA,large,96253,0.011337516717162687,2005
HNL,large,47507,0.005595788252649244,2005
SEA,large,133234,0.01638779671624145,2006
PDX,large,82962,0.010204335163492976,2006
SFO,large,119825,0.014738488235162436,2006
LAX,large,225363,0.027719673892267156,2006
FLL,large,84165,0.010352304296369259,2006
PHX,large,195286,0.024020199570139213,2006
DFW,large,289648,0.035626735992808925,2006
SLC,large,125054,0.01538165581272692,2006
LAS,large,171682,0.021116904962980656,2006
SAN,large,91223,0.01122043907595429,2006
OAK,large,71050,0.008739157847763747,2006
IAH,large,223191,0.027452517652360852,2006
MSP,large,186211,0.022903973567768264,2006
ORD,large,388925,0.04783781795836053,2006
STL,large,115056,0.014151900708406837,2006
DTW,large,199396,0.02452573002410556,2006
CVG,large,145501,0.017896639071181886,2006
BOS,large,141298,0.01737966960694331,2006
ATL,large,396216,0.048734611763681365,2006
MDW,large,91383,0.011240119093626946,2006
PHL,large,194594,0.02393508349370498,2006
EWR,large,159702,0.01964336363974055,2006
CLT,large,193104,0.02375181332912837,2006
JFK,large,110636,0.013608240220199718,2006
LGA,large,170410,0.020960448822483043,2006
MCO,large,139099,0.017109192364054743,2006
IAD,large,125454,0.01543085585690856,2006
DCA,large,125366,0.0154200318471886,2006
BWI,large,107697,0.01324674289557512,2006
MIA,large,76988,0.009469532503640188,2006
TPA,large,90757,0.01116312102448268,2006
HNL,large,50815,0.00625025061272505,2006
SEA,large,135493,0.016592614472299434,2007
PDX,large,85317,0.010448009040564242,2007
SFO,large,127324,0.01559223018953786,2007
LAX,large,232893,0.02852032032870504,2007
FLL,large,84035,0.01029101397990806,2007
PHX,large,192366,0.02355734152744683,2007
DFW,large,282353,0.03457724365168062,2007
SLC,large,126052,0.015436459739339214,2007
LAS,large,176137,0.021569921215910826,2007
SAN,large,95531,0.011698826161892033,2007
OAK,large,71740,0.008785355422366923,2007
IAH,large,225000,0.027553735294571474,2007
MSP,large,179603,0.02199437120049298,2007
ORD,large,378424,0.04634219877827962,2007
STL,large,106979,0.01310076021367983,2007
DTW,large,194132,0.023773607734247776,2007
CVG,large,139514,0.017085030337274865,2007
BOS,large,138542,0.016965998200802315,2007
ATL,large,399472,0.04891975886930247,2007
MDW,large,94316,0.011550035991301347,2007
PHL,large,189352,0.023188243935545323,2007
EWR,large,154237,0.01888802431390587,2007
CLT,large,199612,0.024444694264977782,2007
JFK,large,135123,0.01654730388537058,2007
LGA,large,166937,0.020443279594977236,2007
MCO,large,141372,0.017312562960285147,2007
IAD,large,127603,0.015626396821303127,2007
DCA,large,124651,0.01526489181423835,2007
BWI,large,107812,0.013202770264792621,2007
MIA,large,77337,0.009470769895450107,2007
TPA,large,91297,0.011180326094171075,2007
HNL,large,51319,0.006284578407031615,2007
SEA,large,133477,0.01715018389193034,2008
PDX,large,82191,0.01056055173746523,2008
SFO,large,133606,0.017166758835344256,2008
LAX,large,215359,0.027671032857962245,2008
FLL,large,81485,0.010469839256455747,2008
PHX,large,181608,0.023334436616388482,2008
DFW,large,270055,0.034698808865461825,2008
SLC,large,117003,0.0150334736764201,2008
LAS,large,163739,0.021038485733727776,2008
SAN,large,91851,0.011801745174507172,2008
IAH,large,213650,0.02745144697971124,2008
MSP,large,178674,0.022957453019672017,2008
ORD,large,357181,0.04589344855445936,2008
STL,large,104639,0.013444848867353169,2008
DTW,large,192531,0.02473791031336665,2008
CVG,large,121428,0.015602032781897387,2008
BOS,large,128563,0.01651879418700031,2008
ATL,large,395729,0.05084640141275053,2008
MDW,large,84441,0.01084964958770792,2008
PHL,large,188753,0.02425248290082582,2008
EWR,large,153095,0.0196708601701797,2008
CLT,large,205650,0.026423543512181683,2008
JFK,large,130755,0.01680043973710341,2008
LGA,large,162288,0.0208520497423046,2008
MCO,large,131676,0.01691877712380275,2008
IAD,large,121722,0.0156398082343291,2008
DCA,large,125539,0.016130246676274138,2008
BWI,large,103476,0.01329541740076106,2008
MIA,large,73106,0.009393238862151978,2008
TPA,large,87203,0.0112045332598725,2008
SEA,large,124189,0.017226367443221122,2009
PDX,large,74300,0.010306219560760851,2009
SFO,large,132676,0.01840360681619794,2009
LAX,large,193248,0.026805603198895196,2009
FLL,large,73041,0.010131582542900853,2009
PHX,large,165914,0.023014079572060243,2009
DFW,large,265638,0.03684688494860553,2009
SLC,large,113560,0.015752009331359385,2009
LAS,large,146454,0.02031476553905343,2009
SAN,large,81513,0.011306741252440099,2009
IAH,large,199612,0.02768835934000801,2009
MSP,large,174331,0.0241816091823284,2009
ORD,large,336306,0.046649306535682895,2009
STL,large,89067,0.012354563359600092,2009
DTW,large,183574,0.025463713992558715,2009
BOS,large,126414,0.017534999186460596,2009
ATL,large,397110,0.05508348384621456,2009
MDW,large,80400,0.011152356025372442,2009
PHL,large,181573,0.025186153489986946,2009
EWR,large,145189,0.020139296255818402,2009
CLT,large,200403,0.02779807965861584,2009
JFK,large,123319,0.017105688963842094,2009
LGA,large,153910,0.021348993978421302,2009
MCO,large,116495,0.016159125810643816,2009
IAD,large,115753,0.016056202325932044,2009
DCA,large,123205,0.017089875921716565,2009
BWI,large,102915,0.01427543184516424,2009
MIA,large,69845,0.009688262519802714,2009
TPA,large,74108,0.010279587068759963,2009
HNL,large,44537,0.006177767167935479,2009
PDX,medium,59846,0.01174087289660514,1990
SJC,medium,33745,0.006620254585033928,1990
SMF,medium,29293,0.005746840052138061,1990
TUS,medium,18106,0.003552121188816841,1990
RNO,medium,18961,0.0037198591550401043,1990
ANC,medium,16635,0.003263533413010502,1990
ABQ,medium,29619,0.005810796282534299,1990
OKC,medium,22443,0.00440297447479379,1990
OAK,medium,23660,0.004641731322622692,1990
ELP,medium,26442,0.005187517313304701,1990
TUL,medium,22899,0.004492434723446197,1990
OMA,medium,15749,0.003089713719356922,1990
AUS,medium,28289,0.005549870557298112,1990
MKE,medium,36296,0.007120721897122284,1990
LIT,medium,15089,0.0029602317805179123,1990
MCI,medium,47574,0.009333293573222821,1990
SAT,medium,36554,0.007171337564122988,1990
IND,medium,42440,0.008326081036859976,1990
DAY,medium,34803,0.0068278180566879775,1990
CMH,medium,29922,0.0058702402635467535,1990
MDW,medium,62280,0.012218386592262945,1990
GSO,medium,21187,0.004156566421488038,1990
BUF,medium,27184,0.005333086402120679,1990
SYR,medium,23800,0.004669197188437027,1990
PVD,medium,16576,0.003251958512417318,1990
BHM,medium,18632,0.003655314370376416,1990
MSY,medium,46139,0.009051768448625883,1990
ROC,medium,22129,0.004341372461467352,1990
BDL,medium,30720,0.006026795698688465,1990
SNA,medium,35394,0.006943763247375637,1990
OGG,medium,24244,0.004756303220019634,1990
DAL,medium,39429,0.007735368737095948,1990
JAX,medium,23385,0.004587780514773105,1990
PBI,medium,29177,0.005724082620463326,1990
PDX,medium,69818,0.013712073942836965,1991
SJC,medium,34486,0.006772960869584857,1991
SMF,medium,30699,0.006029203901159471,1991
FLL,medium,36140,0.007097802175572602,1991
TUS,medium,17207,0.003379410128253397,1991
RNO,medium,21683,0.004258484907939699,1991
ANC,medium,17100,0.003358395606040163,1991
ABQ,medium,27909,0.005481255144384497,1991
OKC,medium,22860,0.00448964465228527,1991
OAK,medium,28935,0.005682758880746907,1991
ELP,medium,26727,0.005249113413019616,1991
TUL,medium,23645,0.004643816614316939,1991
OMA,medium,15333,0.0030113613934160126,1991
AUS,medium,29254,0.005745409652578884,1991
MKE,medium,33940,0.0066657278870762065,1991
LIT,medium,15938,0.0031301818227525216,1991
MCI,medium,47886,0.009404686081335628,1991
SAT,medium,33840,0.006646088146690006,1991
MEM,medium,55700,0.010939335395113279,1991
IND,medium,42634,0.008373206916252415,1991
CLE,medium,57207,0.01123530628273331,1991
DAY,medium,33945,0.006666709874095516,1991
CMH,medium,29066,0.005708486940652829,1991
MDW,medium,51303,0.010075776010332075,1991
GSO,medium,19031,0.003737638992897681,1991
BUF,medium,25494,0.005006955414057773,1991
SYR,medium,24104,0.004733963022689596,1991
PVD,medium,15965,0.0031354845526567953,1991
BHM,medium,17507,0.003438329349411996,1991
MSY,medium,40272,0.007909316248330377,1991
ROC,medium,21681,0.004258092113131975,1991
BDL,medium,29093,0.005713789670557103,1991
SNA,medium,33413,0.0065622264552409335,1991
OGG,medium,21796,0.004280677814576105,1991
DAL,medium,41060,0.00806407740257363,1991
JAX,medium,18878,0.003707590190106795,1991
PBI,medium,25009,0.004911702673184704,1991
PDX,medium,69689,0.013228764671155413,1992
