id,airport,latitude,longitude,crs_dep_time,dep_time,cancelled,diverted
13408,"DFW",32.89595056,-97.0372,"0609","0606",0.00,0.00
13409,"TUL",36.19837222,-95.88824167,"0712","0711",0.00,0.00
13409,"DFW",32.89595056,-97.0372,"0712","0711",0.00,0.00
13410,"DFW",32.89595056,-97.0372,"1241","",1.00,0.00
13410,"BOS",42.3643475,-71.00517917,"1241","",1.00,0.00
13411,"SAN",32.73355611,-117.1896567,"0639","",1.00,0.00
13411,"DFW",32.89595056,-97.0372,"0639","",1.00,0.00
13412,"DCA",38.85208333,-77.03772222,"1111","",1.00,0.00
13412,"DFW",32.89595056,-97.0372,"1111","",1.00,0.00
13413,"DFW",32.89595056,-97.0372,"1433","",1.00,0.00
13413,"ABQ",35.04022222,-106.6091944,"1433","",1.00,0.00
13414,"SNA",33.67565861,-117.8682225,"1006","",1.00,0.00
13414,"SFO",37.61900194,-122.3748433,"1006","",1.00,0.00
13415,"BWI",39.17540167,-76.66819833,"0630","0629",0.00,0.00
13415,"ORD",41.979595,-87.90446417,"0630","0629",0.00,0.00
13416,"ORD",41.979595,-87.90446417,"0821","",1.00,0.00
13416,"AUS",30.19453278,-97.66987194,"0821","",1.00,0.00
13417,"LAX",33.94253611,-118.4080744,"1800","",1.00,0.00
13417,"PHX",33.43416667,-112.0080556,"1800","",1.00,0.00
13418,"ORD",41.979595,-87.90446417,"1020","",1.00,0.00
13418,"PDX",45.58872222,-122.5975,"1020","",1.00,0.00
13419,"STL",38.74768694,-90.35998972,"0750","0747",0.00,0.00
13419,"ORD",41.979595,-87.90446417,"0750","0747",0.00,0.00
13420,"DFW",32.89595056,-97.0372,"1253","",1.00,0.00
13420,"TYS",35.81248722,-83.99285583,"1253","",1.00,0.00
13421,"DFW",32.89595056,-97.0372,"1740","",1.00,0.00
13421,"MCI",39.29760528,-94.71390556,"1740","",1.00,0.00
13422,"EWR",40.69249722,-74.16866056,"1402","",1.00,0.00
13422,"DFW",32.89595056,-97.0372,"1402","",1.00,0.00
13423,"DFW",32.89595056,-97.0372,"1101","",1.00,0.00
13423,"DTW",42.21205889,-83.34883583,"1101","",1.00,0.00
13424,"PHX",33.43416667,-112.0080556,"1125","",1.00,0.00
13424,"LAX",33.94253611,-118.4080744,"1125","",1.00,0.00
13425,"LAX",33.94253611,-118.4080744,"1400","",1.00,0.00
13425,"ORD",41.979595,-87.90446417,"1400","",1.00,0.00
13426,"LAS",36.08036111,-115.1523333,"1802","",1.00,0.00
13426,"DFW",32.89595056,-97.0372,"1802","",1.00,0.00
13427,"SFO",37.61900194,-122.3748433,"1210","",1.00,0.00
13427,"SNA",33.67565861,-117.8682225,"1210","",1.00,0.00
13428,"DFW",32.89595056,-97.0372,"2042","",1.00,0.00
13428,"SDF",38.17438889,-85.736,"2042","",1.00,0.00
13429,"FAT",36.77619444,-119.7181389,"0642","",1.00,0.00
13429,"DFW",32.89595056,-97.0372,"0642","",1.00,0.00
13430,"DFW",32.89595056,-97.0372,"1736","",1.00,0.00
13430,"PIT",40.49146583,-80.23287083,"1736","",1.00,0.00
13431,"SMF",38.69542167,-121.5907669,"1121","",1.00,0.00
13431,"DFW",32.89595056,-97.0372,"1121","",1.00,0.00
13432,"SFO",37.61900194,-122.3748433,"1420","",1.00,0.00
13432,"SNA",33.67565861,-117.8682225,"1420","",1.00,0.00
13433,"ORD",41.979595,-87.90446417,"0730","0722",0.00,1.00
13433,"BOS",42.3643475,-71.00517917,"0730","0722",0.00,1.00
13434,"SFO",37.61900194,-122.3748433,"1640","",1.00,0.00
13434,"SNA",33.67565861,-117.8682225,"1640","",1.00,0.00
13435,"SNA",33.67565861,-117.8682225,"1201","",1.00,0.00
13435,"SFO",37.61900194,-122.3748433,"1201","",1.00,0.00
13436,"DFW",32.89595056,-97.0372,"0806","",1.00,0.00
13436,"SAN",32.73355611,-117.1896567,"0806","",1.00,0.00
13437,"ORD",41.979595,-87.90446417,"2041","",1.00,0.00
13437,"ATL",33.64044444,-84.42694444,"2041","",1.00,0.00
13438,"DCA",38.85208333,-77.03772222,"0959","",1.00,0.00
13438,"ORD",41.979595,-87.90446417,"0959","",1.00,0.00
13439,"ORD",41.979595,-87.90446417,"1148","",1.00,0.00
13439,"IAH",29.98047222,-95.33972222,"1148","",1.00,0.00
13440,"ORD",41.979595,-87.90446417,"1834","",1.00,0.00
13440,"SWF",41.50409361,-74.10483833,"1834","",1.00,0.00
13441,"SNA",33.67565861,-117.8682225,"1429","",1.00,0.00
13441,"SFO",37.61900194,-122.3748433,"1429","",1.00,0.00
13442,"SDF",38.17438889,-85.736,"0701","0655",0.00,0.00
13442,"DFW",32.89595056,-97.0372,"0701","0655",0.00,0.00
13443,"AUS",30.19453278,-97.66987194,"0743","0740",0.00,1.00
13443,"LAX",33.94253611,-118.4080744,"0743","0740",0.00,1.00
13444,"SFO",37.61900194,-122.3748433,"1700","",1.00,0.00
13444,"DFW",32.89595056,-97.0372,"1700","",1.00,0.00
13445,"DFW",32.89595056,-97.0372,"0625","0621",0.00,1.00
13445,"DCA",38.85208333,-77.03772222,"0625","0621",0.00,1.00
13446,"SMF",38.69542167,-121.5907669,"0025","0021",0.00,0.00
13446,"DFW",32.89595056,-97.0372,"0025","0021",0.00,0.00
13447,"ALB",42.74811944,-73.80297861,"1822","",1.00,0.00
13447,"ORD",41.979595,-87.90446417,"1822","",1.00,0.00
13448,"DFW",32.89595056,-97.0372,"0805","",1.00,0.00
13448,"PHL",39.87195278,-75.24114083,"0805","",1.00,0.00
13449,"HSV",34.6404475,-86.77310944,"0745","0741",0.00,0.00
13449,"DFW",32.89595056,-97.0372,"0745","0741",0.00,0.00
13450,"AUS",30.19453278,-97.66987194,"0630","0625",0.00,0.00
13450,"ORD",41.979595,-87.90446417,"0630","0625",0.00,0.00
13451,"ORD",41.979595,-87.90446417,"0950","",1.00,0.00
13451,"BWI",39.17540167,-76.66819833,"0950","",1.00,0.00
13452,"IAD",38.94453194,-77.45580972,"0923","",1.00,0.00
13452,"DFW",32.89595056,-97.0372,"0923","",1.00,0.00
13453,"SFO",37.61900194,-122.3748433,"1900","",1.00,0.00
13453,"SNA",33.67565861,-117.8682225,"1900","",1.00,0.00
13454,"DFW",32.89595056,-97.0372,"0811","",1.00,0.00
13454,"DCA",38.85208333,-77.03772222,"0811","",1.00,0.00
13455,"DFW",32.89595056,-97.0372,"1105","",1.00,0.00
13455,"TUS",32.11608333,-110.9410278,"1105","",1.00,0.00
13456,"ABQ",35.04022222,-106.6091944,"0645","0638",0.00,1.00
13456,"ORD",41.979595,-87.90446417,"0645","0638",0.00,1.00
13457,"ORD",41.979595,-87.90446417,"1137","",1.00,0.00
13457,"BDL",41.93887417,-72.68322833,"1137","",1.00,0.00
13458,"AUS",30.19453278,-97.66987194,"1013","",1.00,0.00
13458,"SJC",37.36186194,-121.9290089,"1013","",1.00,0.00
13459,"SNA",33.67565861,-117.8682225,"1629","",1.00,0.00
13459,"SFO",37.61900194,-122.3748433,"1629","",1.00,0.00
13460,"ORD",41.979595,-87.90446417,"1730","",1.00,0.00
13460,"BOS",42.3643475,-71.00517917,"1730","",1.00,0.00
13461,"BOS",42.3643475,-71.00517917,"1155","",1.00,0.00
13461,"DFW",32.89595056,-97.0372,"1155","",1.00,0.00
13462,"TUL",36.19837222,-95.88824167,"0900","",1.00,0.00
13462,"ORD",41.979595,-87.90446417,"0900","",1.00,0.00
13463,"ORD",41.979595,-87.90446417,"1508","",1.00,0.00
13463,"XNA",36.28186944,-94.30681111,"1508","",1.00,0.00
13464,"ROC",43.11886611,-77.67238389,"1320","",1.00,0.00
13464,"ORD",41.979595,-87.90446417,"1320","",1.00,0.00
13465,"SJU",18.43941667,-66.00183333,"1720","",1.00,0.00
13465,"BOS",42.3643475,-71.00517917,"1720","",1.00,0.00
13466,"DFW",32.89595056,-97.0372,"1234","",1.00,0.00
13466,"ELP",31.80666667,-106.3778056,"1234","",1.00,0.00
13467,"LAX",33.94253611,-118.4080744,"0625","",1.00,0.00
13467,"PHX",33.43416667,-112.0080556,"0625","",1.00,0.00
13468,"DFW",32.89595056,-97.0372,"2059","",1.00,0.00
13468,"MSY",29.99338889,-90.25802778,"2059","",1.00,0.00
13469,"PHL",39.87195278,-75.24114083,"1717","",1.00,0.00
13469,"DFW",32.89595056,-97.0372,"1717","",1.00,0.00
13470,"SFO",37.61900194,-122.3748433,"1450","",1.00,0.00
13470,"ORD",41.979595,-87.90446417,"1450","",1.00,0.00
13471,"RNO",39.49857611,-119.7680647,"0653","",1.00,0.00
13471,"LAX",33.94253611,-118.4080744,"0653","",1.00,0.00
13472,"SNA",33.67565861,-117.8682225,"1854","",1.00,0.00
13472,"SFO",37.61900194,-122.3748433,"1854","",1.00,0.00
13473,"MIA",25.79325,-80.29055556,"0730","0730",0.00,1.00
13473,"BOS",42.3643475,-71.00517917,"0730","0730",0.00,1.00
13474,"ORD",41.979595,-87.90446417,"2032","",1.00,0.00
13474,"SJC",37.36186194,-121.9290089,"2032","",1.00,0.00
13475,"DFW",32.89595056,-97.0372,"1905","",1.00,0.00
13475,"ONT",34.056,-117.6011944,"1905","",1.00,0.00
13476,"IAD",38.94453194,-77.45580972,"0756","0749",0.00,0.00
13476,"DFW",32.89595056,-97.0372,"0756","0749",0.00,0.00
13477,"LAS",36.08036111,-115.1523333,"1340","",1.00,0.00
13477,"DFW",32.89595056,-97.0372,"1340","",1.00,0.00
13478,"SJU",18.43941667,-66.00183333,"1712","",1.00,0.00
13478,"DFW",32.89595056,-97.0372,"1712","",1.00,0.00
13479,"RDU",35.87763889,-78.78747222,"0803","",1.00,0.00
13479,"MIA",25.79325,-80.29055556,"0803","",1.00,0.00
13480,"LAX",33.94253611,-118.4080744,"0920","",1.00,0.00
13480,"PHX",33.43416667,-112.0080556,"0920","",1.00,0.00
13481,"PHL",39.87195278,-75.24114083,"0605","0617",0.00,0.00
13481,"ORD",41.979595,-87.90446417,"0605","0617",0.00,0.00
13482,"DFW",32.89595056,-97.0372,"1300","",1.00,0.00
13482,"SJU",18.43941667,-66.00183333,"1300","",1.00,0.00
13483,"MIA",25.79325,-80.29055556,"1345","",1.00,0.00
13483,"IAH",29.98047222,-95.33972222,"1345","",1.00,0.00
13484,"DFW",32.89595056,-97.0372,"1901","",1.00,0.00
13484,"EWR",40.69249722,-74.16866056,"1901","",1.00,0.00
13485,"DFW",32.89595056,-97.0372,"2234","",1.00,0.00
13485,"ELP",31.80666667,-106.3778056,"2234","",1.00,0.00
13486,"RIC",37.50516667,-77.31966667,"1917","",1.00,0.00
13486,"DFW",32.89595056,-97.0372,"1917","",1.00,0.00
13487,"SJU",18.43941667,-66.00183333,"1455","",1.00,0.00
13487,"JFK",40.63975111,-73.77892556,"1455","",1.00,0.00
13488,"DFW",32.89595056,-97.0372,"1725","",1.00,0.00
13488,"HSV",34.6404475,-86.77310944,"1725","",1.00,0.00
13489,"ICT",37.64995889,-97.43304583,"1500","",1.00,0.00
13489,"DFW",32.89595056,-97.0372,"1500","",1.00,0.00
13490,"FLL",26.07258333,-80.15275,"0655","0659",0.00,1.00
13490,"LGA",40.77724306,-73.87260917,"0655","0659",0.00,1.00
13491,"RDU",35.87763889,-78.78747222,"1458","",1.00,0.00
13491,"ORD",41.979595,-87.90446417,"1458","",1.00,0.00
13492,"DFW",32.89595056,-97.0372,"1432","",1.00,0.00
13492,"IAH",29.98047222,-95.33972222,"1432","",1.00,0.00
13493,"BDL",41.93887417,-72.68322833,"0850","0849",0.00,1.00
13493,"DFW",32.89595056,-97.0372,"0850","0849",0.00,1.00
13494,"DFW",32.89595056,-97.0372,"1240","",1.00,0.00
13494,"LAS",36.08036111,-115.1523333,"1240","",1.00,0.00
13495,"MIA",25.79325,-80.29055556,"2028","",1.00,0.00
13495,"LGA",40.77724306,-73.87260917,"2028","",1.00,0.00
13496,"MIA",25.79325,-80.29055556,"1630","",1.00,0.00
13496,"DCA",38.85208333,-77.03772222,"1630","",1.00,0.00
13497,"DFW",32.89595056,-97.0372,"1104","",1.00,0.00
13497,"BWI",39.17540167,-76.66819833,"1104","",1.00,0.00
13498,"BDL",41.93887417,-72.68322833,"0709","0706",0.00,0.00
13498,"SJU",18.43941667,-66.00183333,"0709","0706",0.00,0.00
13499,"COS",38.80580556,-104.70025,"1650","",1.00,0.00
13499,"DFW",32.89595056,-97.0372,"1650","",1.00,0.00
13500,"DFW",32.89595056,-97.0372,"2040","",1.00,0.00
13500,"DTW",42.21205889,-83.34883583,"2040","",1.00,0.00
13501,"FLL",26.07258333,-80.15275,"1454","",1.00,0.00
13501,"LGA",40.77724306,-73.87260917,"1454","",1.00,0.00
13502,"DCA",38.85208333,-77.03772222,"1945","",1.00,0.00
13502,"MIA",25.79325,-80.29055556,"1945","",1.00,0.00
13503,"PHX",33.43416667,-112.0080556,"1417","",1.00,0.00
13503,"ORD",41.979595,-87.90446417,"1417","",1.00,0.00
13504,"BDL",41.93887417,-72.68322833,"0620","0617",0.00,0.00
13504,"JFK",40.63975111,-73.77892556,"0620","0617",0.00,0.00
13505,"DFW",32.89595056,-97.0372,"1600","",1.00,0.00
13505,"SNA",33.67565861,-117.8682225,"1600","",1.00,0.00
13506,"SJU",18.43941667,-66.00183333,"1057","",1.00,0.00
13506,"DFW",32.89595056,-97.0372,"1057","",1.00,0.00
13507,"PHX",33.43416667,-112.0080556,"1840","",1.00,0.00
13507,"DFW",32.89595056,-97.0372,"1840","",1.00,0.00
13508,"DCA",38.85208333,-77.03772222,"1655","",1.00,0.00
13508,"MIA",25.79325,-80.29055556,"1655","",1.00,0.00
13509,"AUS",30.19453278,-97.66987194,"1457","",1.00,0.00
13509,"SJC",37.36186194,-121.9290089,"1457","",1.00,0.00
13510,"SJU",18.43941667,-66.00183333,"1529","",1.00,0.00
13510,"MIA",25.79325,-80.29055556,"1529","",1.00,0.00
13511,"LGA",40.77724306,-73.87260917,"1050","",1.00,0.00
13511,"FLL",26.07258333,-80.15275,"1050","",1.00,0.00
13512,"SAT",29.53369444,-98.46977778,"0610","0608",0.00,0.00
13512,"DFW",32.89595056,-97.0372,"0610","0608",0.00,0.00
13513,"BOS",42.3643475,-71.00517917,"0605","0601",0.00,0.00
13513,"JFK",40.63975111,-73.77892556,"0605","0601",0.00,0.00
13514,"COS",38.80580556,-104.70025,"0645","0640",0.00,1.00
13514,"LAX",33.94253611,-118.4080744,"0645","0640",0.00,1.00
13515,"ORD",41.979595,-87.90446417,"0700","0701",0.00,0.00
13515,"BOS",42.3643475,-71.00517917,"0700","0701",0.00,0.00
13516,"MCO",28.42888889,-81.31602778,"1428","",1.00,0.00
13516,"MIA",25.79325,-80.29055556,"1428","",1.00,0.00
13517,"ORD",41.979595,-87.90446417,"0952","",1.00,0.00
13517,"IAD",38.94453194,-77.45580972,"0952","",1.00,0.00
13518,"JFK",40.63975111,-73.77892556,"0805","0801",0.00,0.00
13518,"STT",18.33730556,-64.97336111,"0805","0801",0.00,0.00
13519,"JFK",40.63975111,-73.77892556,"2220","",1.00,0.00
13519,"BOS",42.3643475,-71.00517917,"2220","",1.00,0.00
13520,"COS",38.80580556,-104.70025,"1229","",1.00,0.00
13520,"LAX",33.94253611,-118.4080744,"1229","",1.00,0.00
13521,"EWR",40.69249722,-74.16866056,"0700","0657",0.00,0.00
13521,"SJU",18.43941667,-66.00183333,"0700","0657",0.00,0.00
13522,"ORD",41.979595,-87.90446417,"1125","",1.00,0.00
13522,"RDU",35.87763889,-78.78747222,"1125","",1.00,0.00
13523,"DFW",32.89595056,-97.0372,"0922","",1.00,0.00
13523,"BUR",34.20061917,-118.3584969,"0922","",1.00,0.00
13524,"EWR",40.69249722,-74.16866056,"1040","",1.00,0.00
13524,"DFW",32.89595056,-97.0372,"1040","",1.00,0.00
13525,"ABQ",35.04022222,-106.6091944,"0730","",1.00,0.00
13525,"DFW",32.89595056,-97.0372,"0730","",1.00,0.00
13526,"DFW",32.89595056,-97.0372,"1108","",1.00,0.00
13526,"DCA",38.85208333,-77.03772222,"1108","",1.00,0.00
13527,"BNA",36.12447667,-86.67818222,"1121","",1.00,0.00
13527,"DFW",32.89595056,-97.0372,"1121","",1.00,0.00
13528,"DFW",32.89595056,-97.0372,"1416","",1.00,0.00
13528,"ELP",31.80666667,-106.3778056,"1416","",1.00,0.00
13529,"LAX",33.94253611,-118.4080744,"1350","",1.00,0.00
13529,"PHX",33.43416667,-112.0080556,"1350","",1.00,0.00
13530,"OAK",37.72129083,-122.2207167,"1140","",1.00,0.00
13530,"LAX",33.94253611,-118.4080744,"1140","",1.00,0.00
13531,"LGA",40.77724306,-73.87260917,"0708","0702",0.00,0.00
13531,"MIA",25.79325,-80.29055556,"0708","0702",0.00,0.00
13532,"MIA",25.79325,-80.29055556,"1115","",1.00,0.00
13532,"STT",18.33730556,-64.97336111,"1115","",1.00,0.00
13533,"STT",18.33730556,-64.97336111,"1500","",1.00,0.00
13533,"MIA",25.79325,-80.29055556,"1500","",1.00,0.00
13534,"PHL",39.87195278,-75.24114083,"0655","0649",0.00,0.00
13534,"MIA",25.79325,-80.29055556,"0655","0649",0.00,0.00
13535,"SJU",18.43941667,-66.00183333,"1220","",1.00,0.00
13535,"EWR",40.69249722,-74.16866056,"1220","",1.00,0.00
13536,"MIA",25.79325,-80.29055556,"0835","0835",0.00,0.00
13536,"SJU",18.43941667,-66.00183333,"0835","0835",0.00,0.00
13537,"MIA",25.79325,-80.29055556,"1335","",1.00,0.00
13537,"BOS",42.3643475,-71.00517917,"1335","",1.00,0.00
13538,"BDL",41.93887417,-72.68322833,"1515","",1.00,0.00
13538,"DFW",32.89595056,-97.0372,"1515","",1.00,0.00
13539,"DFW",32.89595056,-97.0372,"1908","",1.00,0.00
13539,"LAS",36.08036111,-115.1523333,"1908","",1.00,0.00
13540,"SFO",37.61900194,-122.3748433,"1122","",1.00,0.00
13540,"ORD",41.979595,-87.90446417,"1122","",1.00,0.00
13541,"CLE",41.41089417,-81.84939667,"0825","0823",0.00,1.00
13541,"DFW",32.89595056,-97.0372,"0825","0823",0.00,1.00
13542,"DFW",32.89595056,-97.0372,"1109","",1.00,0.00
13542,"ABQ",35.04022222,-106.6091944,"1109","",1.00,0.00
13543,"MIA",25.79325,-80.29055556,"0655","0653",0.00,0.00
13543,"DCA",38.85208333,-77.03772222,"0655","0653",0.00,0.00
13544,"LGA",40.77724306,-73.87260917,"1935","",1.00,0.00
13544,"FLL",26.07258333,-80.15275,"1935","",1.00,0.00
13545,"DFW",32.89595056,-97.0372,"0600","0600",0.00,0.00
13545,"MIA",25.79325,-80.29055556,"0600","0600",0.00,0.00
13546,"ORD",41.979595,-87.90446417,"2156","",1.00,0.00
13546,"BOS",42.3643475,-71.00517917,"2156","",1.00,0.00
13547,"DEN",39.85840806,-104.6670019,"1809","",1.00,0.00
13547,"DFW",32.89595056,-97.0372,"1809","",1.00,0.00
13548,"LAS",36.08036111,-115.1523333,"0702","",1.00,0.00
13548,"LAX",33.94253611,-118.4080744,"0702","",1.00,0.00
13549,"DFW",32.89595056,-97.0372,"1350","",1.00,0.00
13549,"ATL",33.64044444,-84.42694444,"1350","",1.00,0.00
13550,"SAN",32.73355611,-117.1896567,"0805","",1.00,0.00
13550,"DFW",32.89595056,-97.0372,"0805","",1.00,0.00
13551,"LGA",40.77724306,-73.87260917,"0759","0757",0.00,0.00
13551,"BNA",36.12447667,-86.67818222,"0759","0757",0.00,0.00
13552,"DFW",32.89595056,-97.0372,"2047","",1.00,0.00
13552,"IND",39.71732917,-86.29438417,"2047","",1.00,0.00
13553,"BWI",39.17540167,-76.66819833,"0729","0729",0.00,0.00
13553,"MIA",25.79325,-80.29055556,"0729","0729",0.00,0.00
13554,"MIA",25.79325,-80.29055556,"1105","",1.00,0.00
13554,"STX",17.70188889,-64.79855556,"1105","",1.00,0.00
13555,"MSP",44.88054694,-93.2169225,"1230","",1.00,0.00
13555,"DFW",32.89595056,-97.0372,"1230","",1.00,0.00
13556,"JFK",40.63975111,-73.77892556,"0715","0716",0.00,0.00
13556,"SJU",18.43941667,-66.00183333,"0715","0716",0.00,0.00
13557,"DFW",32.89595056,-97.0372,"0631","0631",0.00,1.00
13557,"LGA",40.77724306,-73.87260917,"0631","0631",0.00,1.00
13558,"DFW",32.89595056,-97.0372,"0700","",1.00,0.00
13558,"LGA",40.77724306,-73.87260917,"0700","",1.00,0.00
13559,"MSY",29.99338889,-90.25802778,"1835","",1.00,0.00
13559,"ORD",41.979595,-87.90446417,"1835","",1.00,0.00
13560,"STX",17.70188889,-64.79855556,"1513","",1.00,0.00
13560,"MIA",25.79325,-80.29055556,"1513","",1.00,0.00
13561,"DFW",32.89595056,-97.0372,"0801","",1.00,0.00
13561,"LGA",40.77724306,-73.87260917,"0801","",1.00,0.00
13562,"DFW",32.89595056,-97.0372,"0919","",1.00,0.00
13562,"SEA",47.44898194,-122.3093131,"0919","",1.00,0.00
13563,"MFE",26.17583333,-98.23861111,"0646","0640",0.00,0.00
13563,"DFW",32.89595056,-97.0372,"0646","0640",0.00,0.00
13564,"AUS",30.19453278,-97.66987194,"0720","0714",0.00,0.00
13564,"DFW",32.89595056,-97.0372,"0720","0714",0.00,0.00
13565,"DFW",32.89595056,-97.0372,"0931","",1.00,0.00
13565,"LGA",40.77724306,-73.87260917,"0931","",1.00,0.00
13566,"DFW",32.89595056,-97.0372,"1050","",1.00,0.00
13566,"LGA",40.77724306,-73.87260917,"1050","",1.00,0.00
13567,"MIA",25.79325,-80.29055556,"0618","0618",0.00,0.00
13567,"SJU",18.43941667,-66.00183333,"0618","0618",0.00,0.00
13568,"LGA",40.77724306,-73.87260917,"0600","",1.00,0.00
13568,"DFW",32.89595056,-97.0372,"0600","",1.00,0.00
13569,"DFW",32.89595056,-97.0372,"1150","",1.00,0.00
13569,"LGA",40.77724306,-73.87260917,"1150","",1.00,0.00
13570,"LGA",40.77724306,-73.87260917,"0812","",1.00,0.00
13570,"DFW",32.89595056,-97.0372,"0812","",1.00,0.00
13571,"ORD",41.979595,-87.90446417,"0705","0701",0.00,0.00
13571,"BDL",41.93887417,-72.68322833,"0705","0701",0.00,0.00
13572,"ALB",42.74811944,-73.80297861,"0915","",1.00,0.00
13572,"ORD",41.979595,-87.90446417,"0915","",1.00,0.00
13573,"ORD",41.979595,-87.90446417,"1121","",1.00,0.00
13573,"XNA",36.28186944,-94.30681111,"1121","",1.00,0.00
13574,"DFW",32.89595056,-97.0372,"1237","",1.00,0.00
13574,"SNA",33.67565861,-117.8682225,"1237","",1.00,0.00
13575,"LGA",40.77724306,-73.87260917,"0850","",1.00,0.00
13575,"DFW",32.89595056,-97.0372,"0850","",1.00,0.00
13576,"DFW",32.89595056,-97.0372,"1242","",1.00,0.00
13576,"LGA",40.77724306,-73.87260917,"1242","",1.00,0.00
13577,"PHX",33.43416667,-112.0080556,"0725","",1.00,0.00
13577,"DFW",32.89595056,-97.0372,"0725","",1.00,0.00
13578,"SJC",37.36186194,-121.9290089,"0710","",1.00,0.00
13578,"MIA",25.79325,-80.29055556,"0710","",1.00,0.00
13579,"MIA",25.79325,-80.29055556,"1315","",1.00,0.00
13579,"TPA",27.97547222,-82.53325,"1315","",1.00,0.00
13580,"MIA",25.79325,-80.29055556,"0710","0702",0.00,0.00
13580,"TPA",27.97547222,-82.53325,"0710","0702",0.00,0.00
13581,"LGA",40.77724306,-73.87260917,"0906","",1.00,0.00
13581,"DFW",32.89595056,-97.0372,"0906","",1.00,0.00
13582,"DFW",32.89595056,-97.0372,"1255","",1.00,0.00
13582,"LGA",40.77724306,-73.87260917,"1255","",1.00,0.00
13583,"LGA",40.77724306,-73.87260917,"1034","",1.00,0.00
13583,"DFW",32.89595056,-97.0372,"1034","",1.00,0.00
13584,"DFW",32.89595056,-97.0372,"1414","",1.00,0.00
13584,"LGA",40.77724306,-73.87260917,"1414","",1.00,0.00
13585,"ELP",31.80666667,-106.3778056,"1047","",1.00,0.00
13585,"DFW",32.89595056,-97.0372,"1047","",1.00,0.00
13586,"LAX",33.94253611,-118.4080744,"1515","",1.00,0.00
13586,"OAK",37.72129083,-122.2207167,"1515","",1.00,0.00
13587,"LGA",40.77724306,-73.87260917,"1159","",1.00,0.00
13587,"DFW",32.89595056,-97.0372,"1159","",1.00,0.00
13588,"DFW",32.89595056,-97.0372,"1435","",1.00,0.00
13588,"LGA",40.77724306,-73.87260917,"1435","",1.00,0.00
13589,"ORD",41.979595,-87.90446417,"1643","",1.00,0.00
13589,"MSP",44.88054694,-93.2169225,"1643","",1.00,0.00
13590,"AUS",30.19453278,-97.66987194,"1350","",1.00,0.00
13590,"DFW",32.89595056,-97.0372,"1350","",1.00,0.00
13591,"DFW",32.89595056,-97.0372,"1551","",1.00,0.00
13591,"LGA",40.77724306,-73.87260917,"1551","",1.00,0.00
13592,"MSP",44.88054694,-93.2169225,"0820","0814",0.00,1.00
13592,"ORD",41.979595,-87.90446417,"0820","0814",0.00,1.00
13593,"DFW",32.89595056,-97.0372,"1710","",1.00,0.00
13593,"AUS",30.19453278,-97.66987194,"1710","",1.00,0.00
13594,"LGA",40.77724306,-73.87260917,"1329","",1.00,0.00
13594,"DFW",32.89595056,-97.0372,"1329","",1.00,0.00
13595,"DFW",32.89595056,-97.0372,"1625","",1.00,0.00
13595,"LGA",40.77724306,-73.87260917,"1625","",1.00,0.00
13596,"DFW",32.89595056,-97.0372,"1735","",1.00,0.00
13596,"SMF",38.69542167,-121.5907669,"1735","",1.00,0.00
13597,"LGA",40.77724306,-73.87260917,"1340","",1.00,0.00
13597,"DFW",32.89595056,-97.0372,"1340","",1.00,0.00
13598,"DFW",32.89595056,-97.0372,"1919","",1.00,0.00
13598,"TUS",32.11608333,-110.9410278,"1919","",1.00,0.00
13599,"LGA",40.77724306,-73.87260917,"1459","",1.00,0.00
13599,"DFW",32.89595056,-97.0372,"1459","",1.00,0.00
13600,"LAX",33.94253611,-118.4080744,"1030","",1.00,0.00
13600,"ORD",41.979595,-87.90446417,"1030","",1.00,0.00
13601,"HPN",41.06695778,-73.70757444,"1816","",1.00,0.00
13601,"ORD",41.979595,-87.90446417,"1816","",1.00,0.00
13602,"ORD",41.979595,-87.90446417,"2033","",1.00,0.00
13602,"RST",43.90882639,-92.49798722,"2033","",1.00,0.00
13603,"MCI",39.29760528,-94.71390556,"1730","",1.00,0.00
13603,"ORD",41.979595,-87.90446417,"1730","",1.00,0.00
13604,"ORD",41.979595,-87.90446417,"1346","",1.00,0.00
13604,"ALB",42.74811944,-73.80297861,"1346","",1.00,0.00
13605,"DTW",42.21205889,-83.34883583,"1211","",1.00,0.00
13605,"ORD",41.979595,-87.90446417,"1211","",1.00,0.00
13606,"DFW",32.89595056,-97.0372,"1810","",1.00,0.00
13606,"LGA",40.77724306,-73.87260917,"1810","",1.00,0.00
13607,"DFW",32.89595056,-97.0372,"1922","",1.00,0.00
13607,"PSP",33.82921556,-116.5062531,"1922","",1.00,0.00
13608,"LGA",40.77724306,-73.87260917,"1530","",1.00,0.00
13608,"DFW",32.89595056,-97.0372,"1530","",1.00,0.00
13609,"DFW",32.89595056,-97.0372,"1900","",1.00,0.00
13609,"LGA",40.77724306,-73.87260917,"1900","",1.00,0.00
13610,"TUS",32.11608333,-110.9410278,"1346","",1.00,0.00
13610,"DFW",32.89595056,-97.0372,"1346","",1.00,0.00
13611,"ORD",41.979595,-87.90446417,"1009","",1.00,0.00
13611,"MIA",25.79325,-80.29055556,"1009","",1.00,0.00
13612,"LAX",33.94253611,-118.4080744,"0700","",1.00,0.00
13612,"ORD",41.979595,-87.90446417,"0700","",1.00,0.00
13613,"TPA",27.97547222,-82.53325,"2120","",1.00,0.00
13613,"MIA",25.79325,-80.29055556,"2120","",1.00,0.00
